Establishment DUNS,Business Operation,NDC,Source NDC,Volume Per,Outermost Quantity Released,Outermost Quantity Distributed (Non-US),Outermost Package Type,Innermost Quantity Released,Innermost Quantity Distributed (Non-US),Innermost Package Type,Market Unknown
80354456,Manufacture,65121-165-02,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-165-02,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-165-02,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-165-02,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-165-02,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-165-02,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-165-02,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-165-02,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-165-02,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-165-02,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-166-05,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-166-05,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-166-05,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-166-05,,April,42183,0,TUBE,,,,No
80354456,Manufacture,65121-166-05,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-166-05,,June,86076,0,TUBE,,,,No
80354456,Manufacture,65121-166-05,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-166-05,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-166-05,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-166-05,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-166-05,,November,24228,0,TUBE,,,,No
80354456,Manufacture,65121-166-05,,December,23448,0,TUBE,,,,No
80354456,Manufacture,65121-166-05,,Annual Total,175935,0,TUBE,,,,No
80354456,Manufacture,65121-167-04,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-167-04,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-167-04,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-167-04,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-167-04,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-167-04,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-167-04,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-167-04,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-167-04,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-167-04,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-167-04,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-167-04,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-167-04,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,65121-168-89,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-168-89,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-168-89,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-168-89,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-168-89,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-168-89,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-168-89,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-168-89,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-168-89,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-168-89,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-168-89,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-168-89,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-168-89,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,65121-169-89,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-169-89,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-169-89,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-169-89,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-169-89,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-169-89,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-169-89,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-169-89,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-169-89,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-169-89,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-169-89,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-169-89,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-169-89,,Annual Total,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-170-03,,January,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-170-03,,February,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-170-03,,March,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-170-03,,April,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-170-03,,May,9636,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-170-03,,June,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-170-03,,July,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-170-03,,August,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-170-03,,September,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-170-03,,October,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-170-03,,November,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-170-03,,December,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-170-03,,Annual Total,9636,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-171-00,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-171-00,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-171-00,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-171-00,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-171-00,,May,3122,0,JAR,,,,No
80354456,Manufacture,65121-171-00,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-171-00,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-171-00,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-171-00,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-171-00,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-171-00,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-171-00,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-171-00,,Annual Total,3122,0,JAR,,,,No
80354456,Manufacture,65121-172-04,,January,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-172-04,,February,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-172-04,,March,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-172-04,,April,4980,0,CYLINDER,,,,No
80354456,Manufacture,65121-172-04,,May,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-172-04,,June,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-172-04,,July,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-172-04,,August,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-172-04,,September,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-172-04,,October,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-172-04,,November,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-172-04,,December,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-172-04,,Annual Total,4980,0,CYLINDER,,,,No
80354456,Manufacture,65121-173-00,,January,0,0,BOTTLE: PUMP,,,,No
80354456,Manufacture,65121-173-00,,February,0,0,BOTTLE: PUMP,,,,No
80354456,Manufacture,65121-173-00,,March,0,0,BOTTLE: PUMP,,,,No
80354456,Manufacture,65121-173-00,,April,0,0,BOTTLE: PUMP,,,,No
80354456,Manufacture,65121-173-00,,May,0,0,BOTTLE: PUMP,,,,No
80354456,Manufacture,65121-173-00,,June,0,0,BOTTLE: PUMP,,,,No
80354456,Manufacture,65121-173-00,,July,0,0,BOTTLE: PUMP,,,,No
80354456,Manufacture,65121-173-00,,August,0,0,BOTTLE: PUMP,,,,No
80354456,Manufacture,65121-173-00,,September,0,0,BOTTLE: PUMP,,,,No
80354456,Manufacture,65121-173-00,,October,0,0,BOTTLE: PUMP,,,,No
80354456,Manufacture,65121-173-00,,November,0,0,BOTTLE: PUMP,,,,No
80354456,Manufacture,65121-173-00,,December,0,0,BOTTLE: PUMP,,,,No
80354456,Manufacture,65121-173-00,,Annual Total,0,0,BOTTLE: PUMP,,,,No
80354456,Manufacture,65121-174-00,,January,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-174-00,,February,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-174-00,,March,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-174-00,,April,2319,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-174-00,,May,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-174-00,,June,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-174-00,,July,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-174-00,,August,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-174-00,,September,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-174-00,,October,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-174-00,,November,5164,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-174-00,,December,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-174-00,,Annual Total,7483,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-175-01,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-175-01,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-175-01,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-175-01,,April,21451,0,BOX,,,,No
80354456,Manufacture,65121-175-01,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-175-01,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-175-01,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-175-01,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-175-01,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-175-01,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-175-01,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-175-01,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-175-01,,Annual Total,21451,0,BOX,,,,No
80354456,Manufacture,65121-175-04,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-175-04,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-175-04,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-175-04,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-175-04,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-175-04,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-175-04,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-175-04,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-175-04,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-175-04,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-175-04,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-175-04,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-175-04,,Annual Total,0,0,BOX,,,,No
80354456,Manufacture,65121-175-10,,January,0,0,CARTON,,,,No
80354456,Manufacture,65121-175-10,,February,0,0,CARTON,,,,No
80354456,Manufacture,65121-175-10,,March,0,0,CARTON,,,,No
80354456,Manufacture,65121-175-10,,April,0,0,CARTON,,,,No
80354456,Manufacture,65121-175-10,,May,0,0,CARTON,,,,No
80354456,Manufacture,65121-175-10,,June,0,0,CARTON,,,,No
80354456,Manufacture,65121-175-10,,July,0,0,CARTON,,,,No
80354456,Manufacture,65121-175-10,,August,0,0,CARTON,,,,No
80354456,Manufacture,65121-175-10,,September,0,0,CARTON,,,,No
80354456,Manufacture,65121-175-10,,October,0,0,CARTON,,,,No
80354456,Manufacture,65121-175-10,,November,0,0,CARTON,,,,No
80354456,Manufacture,65121-175-10,,December,0,0,CARTON,,,,No
80354456,Manufacture,65121-175-10,,Annual Total,0,0,CARTON,,,,No
80354456,Manufacture,65121-176-01,,January,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-176-01,,February,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-176-01,,March,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-176-01,,April,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-176-01,,May,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-176-01,,June,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-176-01,,July,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-176-01,,August,22032,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-176-01,,September,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-176-01,,October,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-176-01,,November,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-176-01,,December,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-176-01,,Annual Total,22032,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-177-00,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-177-00,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-177-00,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-177-00,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-177-00,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-177-00,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-177-00,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-177-00,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-177-00,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-177-00,,October,5022,0,TUBE,,,,No
80354456,Manufacture,65121-177-00,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-177-00,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-177-00,,Annual Total,5022,0,TUBE,,,,No
80354456,Manufacture,65121-179-00,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-179-00,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-179-00,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-179-00,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-179-00,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-179-00,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-179-00,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-179-00,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-179-00,,September,9833,0,TUBE,,,,No
80354456,Manufacture,65121-179-00,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-179-00,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-179-00,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-179-00,,Annual Total,9833,0,TUBE,,,,No
80354456,Manufacture,65121-180-02,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-180-02,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-180-02,,March,3044,0,BOTTLE,,,,No
80354456,Manufacture,65121-180-02,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-180-02,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-180-02,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-180-02,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-180-02,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-180-02,,September,1500,0,BOTTLE,,,,No
80354456,Manufacture,65121-180-02,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-180-02,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-180-02,,December,4417,0,BOTTLE,,,,No
80354456,Manufacture,65121-180-02,,Annual Total,8961,0,BOTTLE,,,,No
80354456,Manufacture,65121-181-02,,January,0,0,PACKET,,,,No
80354456,Manufacture,65121-181-02,,February,0,0,PACKET,,,,No
80354456,Manufacture,65121-181-02,,March,0,0,PACKET,,,,No
80354456,Manufacture,65121-181-02,,April,0,0,PACKET,,,,No
80354456,Manufacture,65121-181-02,,May,0,0,PACKET,,,,No
80354456,Manufacture,65121-181-02,,June,0,0,PACKET,,,,No
80354456,Manufacture,65121-181-02,,July,0,0,PACKET,,,,No
80354456,Manufacture,65121-181-02,,August,0,0,PACKET,,,,No
80354456,Manufacture,65121-181-02,,September,0,0,PACKET,,,,No
80354456,Manufacture,65121-181-02,,October,0,0,PACKET,,,,No
80354456,Manufacture,65121-181-02,,November,0,0,PACKET,,,,No
80354456,Manufacture,65121-181-02,,December,0,0,PACKET,,,,No
80354456,Manufacture,65121-181-02,,Annual Total,0,0,PACKET,,,,No
80354456,Manufacture,65121-182-01,,January,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-182-01,,February,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-182-01,,March,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-182-01,,April,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-182-01,,May,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-182-01,,June,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-182-01,,July,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-182-01,,August,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-182-01,,September,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-182-01,,October,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-182-01,,November,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-182-01,,December,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-182-01,,Annual Total,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-183-00,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-183-00,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-183-00,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-183-00,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-183-00,,May,9877,0,BOX,,,,No
80354456,Manufacture,65121-183-00,,June,3732,0,BOX,,,,No
80354456,Manufacture,65121-183-00,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-183-00,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-183-00,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-183-00,,October,16356,0,BOX,,,,No
80354456,Manufacture,65121-183-00,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-183-00,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-183-00,,Annual Total,29965,0,BOX,,,,No
80354456,Manufacture,65121-183-01,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-183-01,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-183-01,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-183-01,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-183-01,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-183-01,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-183-01,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-183-01,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-183-01,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-183-01,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-183-01,,November,20766,0,BOX,,,,No
80354456,Manufacture,65121-183-01,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-183-01,,Annual Total,20766,0,BOX,,,,No
80354456,Manufacture,65121-184-01,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-184-01,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-184-01,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-184-01,,April,2385,0,BOX,,,,No
80354456,Manufacture,65121-184-01,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-184-01,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-184-01,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-184-01,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-184-01,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-184-01,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-184-01,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-184-01,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-184-01,,Annual Total,2385,0,BOX,,,,No
80354456,Manufacture,65121-185-01,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-185-01,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-185-01,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-185-01,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-185-01,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-185-01,,June,4715,0,BOX,,,,No
80354456,Manufacture,65121-185-01,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-185-01,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-185-01,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-185-01,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-185-01,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-185-01,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-185-01,,Annual Total,4715,0,BOX,,,,No
80354456,Manufacture,65121-187-00,,January,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-187-00,,February,1976,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-187-00,,March,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-187-00,,April,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-187-00,,May,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-187-00,,June,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-187-00,,July,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-187-00,,August,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-187-00,,September,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-187-00,,October,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-187-00,,November,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-187-00,,December,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-187-00,,Annual Total,1976,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-188-00,,January,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-188-00,,February,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-188-00,,March,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-188-00,,April,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-188-00,,May,7864,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-188-00,,June,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-188-00,,July,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-188-00,,August,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-188-00,,September,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-188-00,,October,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-188-00,,November,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-188-00,,December,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-188-00,,Annual Total,7864,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-189-00,,January,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-189-00,,February,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-189-00,,March,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-189-00,,April,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-189-00,,May,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-189-00,,June,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-189-00,,July,8231,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-189-00,,August,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-189-00,,September,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-189-00,,October,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-189-00,,November,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-189-00,,December,0,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-189-00,,Annual Total,8231,0,BOTTLE: WITH APPLICATOR,,,,No
80354456,Manufacture,65121-190-02,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-190-02,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-190-02,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-190-02,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-190-02,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-190-02,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-190-02,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-190-02,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-190-02,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-190-02,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-190-02,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-190-02,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-190-02,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-191-02,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-191-02,,February,0,0,JAR,,,,No
